LOC105374641 - LOC105374642	European	Attention deficit hyperactivity disorder
HLA-DRB9 - HLA-DRB5	European	Ulcerative colitis
LOC105372877 - IL10	European	Ulcerative colitis
NDUFB2P1 - LRAT	European	Alzheimer's disease
PVRL2	European	Alzheimer's disease
ABCG2	European	Urate levels
SLC17A3	European	Urate levels
SLC2A9	European	Urate levels
RPL41P1 - LINC01432	European	Male-pattern baldness
LINC01432	European	Male-pattern baldness
LOC105373240 - LOC100129144	European	Male-pattern baldness
PADI6	European	Basal cell carcinoma
LOC100421842 - LOC105373143	European	Basal cell carcinoma
"BAG6, APOM"	European	Lung cancer
CLPTM1L	European	Lung cancer
CHRNA3	European	Lung cancer
TERT	Japanese	Idiopathic pulmonary fibrosis
LOC105374329 - NCOA1	European	Type 1 diabetes
BACH2	European	Type 1 diabetes
LOC399716	European	Type 1 diabetes
CTSH	European	Type 1 diabetes
C1QTNF6	European	Type 1 diabetes
LOC105371082	European	Type 1 diabetes
CPN1 - TPM4P1	European	Liver enzyme levels
C12orf43	European	Liver enzyme levels
JMJD1C	European	Liver enzyme levels
JMJD1C	European	Liver enzyme levels
LINC01363	European	Liver enzyme levels
ADAMTS13	European	Liver enzyme levels
PNPLA3	European	Liver enzyme levels
NBPF3 - ALPL	European	Liver enzyme levels
GPLD1	European	Liver enzyme levels
GGT1	European	Liver enzyme levels
RHPN2	European	Colorectal cancer
FGFR3P3 - CASC20	European	Colorectal cancer
CDH1	European	Colorectal cancer
LOC107984676 - MIR5580	European	Colorectal cancer
PHTF1 - RSBN1	European	Type 1 diabetes
CTLA4 - LOC101927840	European	Type 1 diabetes
HLA-DRB1 - LOC107986589	European	Type 1 diabetes
RPL32P23 - RBM17	European	Type 1 diabetes
NAA25	European	Type 1 diabetes
ERBB3	European	Type 1 diabetes
CLEC16A	European	Type 1 diabetes
LOC100996324 - PTPN2	European	Type 1 diabetes
BOLL	European	Intracranial aneurysm
LOC105375840 - RN7SL250P	European	Intracranial aneurysm
RP1	European	Intracranial aneurysm
CDKN2B-AS1	European	Intracranial aneurysm
JAZF1	European	Height
C20orf202 - RAD21L1	European	Multiple sclerosis
PDZRN4	European	Multiple sclerosis
CSMD1	European	Multiple sclerosis
TRIM42 - RPL23AP41	European	Multiple sclerosis
ADAMTSL1	European	Multiple sclerosis
LOC101927709 - LOC107985816	European	Multiple sclerosis
TENM3	European	Multiple sclerosis
LOC102724145 - LOC100507461	European	Multiple sclerosis
LOC105373414 - LOC105373416	European	Multiple sclerosis
LOC105377171	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
TNIK	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
LINC01183	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
LOC105373968 - LOC102723825	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
TRAF3	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
EIF4EBP2P3 - LOC105377910	European	Brain imaging in schizophrenia (dorsolateral prefrontal cortex interaction)
PITX2 - MIR297	European	Stroke (ischemic)
"LOC101929163, C6orf10"	European	Multiple sclerosis
DPP6	European	Amyotrophic lateral sclerosis
ANKRD31 - HMGCR	Micronesian	LDL cholesterol
APOC1 - APOC1P1	Micronesian	LDL cholesterol
ZNF285B	Sardinian	Personality dimensions
ZNF285B	Sardinian	Personality dimensions
FUNDC1	Sardinian	Personality dimensions
"TMEM165, CLOCK"	Sardinian	Personality dimensions
TMEM178A - THUMPD2	Sardinian	Personality dimensions
LOC105370603 - RNU6-976P	European	Alzheimer's disease
CD33	European	Alzheimer's disease
CLPTM1L	European	Lung cancer
CHRNA3	European	Lung cancer
KIF1B	European	Multiple sclerosis
GAK	European	Parkinson's disease (familial)
SNRPGP16 - MTNR1B	European	Fasting plasma glucose
LOC101929406 - LOC105378617	European	Attention deficit hyperactivity disorder and conduct disorder
ETV3 - LOC107985211	European	Attention deficit hyperactivity disorder and conduct disorder
RGL1	European	Attention deficit hyperactivity disorder and conduct disorder
LOC105373164 - LOC105373165	European	Attention deficit hyperactivity disorder and conduct disorder
LINC01317	European	Attention deficit hyperactivity disorder and conduct disorder
LOC101927967	European	Attention deficit hyperactivity disorder and conduct disorder
KIAA2012	European	Attention deficit hyperactivity disorder and conduct disorder
FSTL4 - WSPAR	European	Attention deficit hyperactivity disorder and conduct disorder
LOC101928036	European	Attention deficit hyperactivity disorder and conduct disorder
RPS26P6 - YWHAZ	European	Attention deficit hyperactivity disorder and conduct disorder
LOC105375971 - PTPRD	European	Attention deficit hyperactivity disorder and conduct disorder
LOC105376354	European	Attention deficit hyperactivity disorder and conduct disorder
ST13P11 - CWC15	European	Attention deficit hyperactivity disorder and conduct disorder
KIRREL3	European	Attention deficit hyperactivity disorder and conduct disorder
MYRFL	European	Attention deficit hyperactivity disorder and conduct disorder
PAWR	European	Attention deficit hyperactivity disorder and conduct disorder
PDX1-AS1	European	Attention deficit hyperactivity disorder and conduct disorder
FAM155A - LIG4	European	Attention deficit hyperactivity disorder and conduct disorder
"LOC102725045, LOC101927062"	European	Attention deficit hyperactivity disorder and conduct disorder
LOC105371002 - FAM149B1P1	European	Attention deficit hyperactivity disorder and conduct disorder
RBFOX1	European	Attention deficit hyperactivity disorder and conduct disorder
LOC105371309 - LOC729217	European	Attention deficit hyperactivity disorder and conduct disorder
PKD1L3	European	Attention deficit hyperactivity disorder and conduct disorder
PKD1L2	European	Attention deficit hyperactivity disorder and conduct disorder
ATP8B1	European	Attention deficit hyperactivity disorder and conduct disorder
RPS3AP1 - LINC00320	European	Attention deficit hyperactivity disorder and conduct disorder
TMEM57	European	"Cholesterol, total"
"ABCG8, ABCG5"	European	"Cholesterol, total"
DOCK7	European	"Cholesterol, total"
CELSR2 - PSRC1	European	"Cholesterol, total"
ZNF510	Han Chinese	Height
LOC102724389	European	Metabolite levels
PARK2	European	Metabolite levels
FADS1	European	Metabolite levels
ANKRD30A	European	Metabolite levels
LOC101928635	European	Metabolite levels
ATP2B2	European	Metabolite levels
IL20RB - RNA5SP142	European	Metabolite levels
FGF12	European	Metabolite levels
RNU6-1325P - LOC105377248	European	Metabolite levels
ADH5P4 - LOC105377838	European	Metabolite levels
RNU4-7P - IYD	European	Metabolite levels
LOC107986837 - PPP1R3A	European	Metabolite levels
LOC102723639	European	Metabolite levels
"GPC5, LOC105370315"	European	Metabolite levels
SV2B	European	Metabolite levels
RBFOX1	European	Metabolite levels
FTO	European	Body mass index
LOC105373352 - TMEM18	European	Body mass index
RNU4-17P - LOC342784	European	Body mass index
LOC100533736 - PRKRIRP9	European	Body mass index
SH2B1	European	Body mass index
MTCH2	European	Body mass index
KCTD15 - RN7SL150P	European	Body mass index
LOC105378797	European	Body mass index
STK33	European	Body mass index
CASC20 - LOC105372516	European	Body mass index
MEX3B - LINC01583	European	Body mass index
DOCK7	European	Triglycerides
LOC101928271 - APOB	European	Triglycerides
GCKR	European	Triglycerides
LPL - LOC105379311	European	Triglycerides
APOE - APOC1	European	Triglycerides
FADS2	European	"Cholesterol, total"
OR4A46P - OR4A40P	European	HDL cholesterol
NUTF2	European	HDL cholesterol
"DNAH11, LOC105375183"	European	LDL cholesterol
"ABCG8, ABCG5"	European	LDL cholesterol
FTO	European	Type 2 diabetes
KCNJ11	European	Type 2 diabetes
BAZ1B	European	Triglycerides
LOC101929011 - BUD13	European	Triglycerides
ZNF101	European	Triglycerides
FADS2	European	LDL cholesterol
DOCK7	European	LDL cholesterol
CELSR2 - PSRC1	European	LDL cholesterol
APOB	European	LDL cholesterol
HMGCR	European	LDL cholesterol
TRIB1 - LOC105375746	European	LDL cholesterol
LOC101929011 - BUD13	European	LDL cholesterol
LDLR	European	LDL cholesterol
ZNF101	European	LDL cholesterol
TOMM40	European	LDL cholesterol
LOC101928271 - APOB	European	HDL cholesterol
LPL - LOC105379311	European	HDL cholesterol
ABCA1	European	HDL cholesterol
FADS2	European	HDL cholesterol
LOC101928635	European	HDL cholesterol
CETP	European	HDL cholesterol
LOC105372112	European	HDL cholesterol
TOMM40	European	HDL cholesterol
APOB	European	"Cholesterol, total"
HMGCR	European	"Cholesterol, total"
"DNAH11, LOC105375183"	European	"Cholesterol, total"
TRIB1 - LOC105375746	European	"Cholesterol, total"
LOC101929011 - BUD13	European	"Cholesterol, total"
LOC101928635	European	"Cholesterol, total"
LOC105372112	European	"Cholesterol, total"
LDLR	European	"Cholesterol, total"
ZNF101	European	"Cholesterol, total"
TOMM40	European	"Cholesterol, total"
NR1H3	Finnish	HDL cholesterol
LOC101928635	Finnish	HDL cholesterol
HERPUD1 - CETP	Finnish	HDL cholesterol
METTL16 - RN7SL33P	Finnish	HDL cholesterol
CELSR2 - PSRC1	Finnish	LDL cholesterol
CR1L	Finnish	LDL cholesterol
APOB	Finnish	LDL cholesterol
FADS1	Finnish	LDL cholesterol
TOMM40	Finnish	LDL cholesterol
AR	Finnish	LDL cholesterol
APOB	Finnish	Metabolic traits
GCKR	Finnish	Metabolic traits
LPL - LOC105379311	Finnish	Metabolic traits
LOC102724253 - LOC107983968	Finnish	Metabolic traits
LEPR - RN7SL854P	Finnish	Metabolic traits
CRPP1 - CRP	Finnish	Metabolic traits
RPL12P33 - HNF1A-AS1	Finnish	Metabolic traits
G6PC2	Finnish	Metabolic traits
GTF3AP5 - AGMO	Finnish	Metabolic traits
MTNR1B - RPL26P31	Finnish	Metabolic traits
PANK1	Finnish	Metabolic traits
DPEP3	Finnish	HDL cholesterol
SMARCA4 - LDLR	Finnish	LDL cholesterol
ABCG8	European	LDL cholesterol
TIMD4 - HAVCR1	European	LDL cholesterol
LOC102724968	European	LDL cholesterol
RPL12P33 - HNF1A-AS1	European	LDL cholesterol
FADS1	European	HDL cholesterol
NUTF2	European	HDL cholesterol
TTC39B	European	HDL cholesterol
HNF4A	European	HDL cholesterol
PCIF1	European	HDL cholesterol
RAB11B - MARCH2	European	HDL cholesterol
FADS1	European	Triglycerides
PCIF1	European	Triglycerides
XKR6	European	Triglycerides
CELSR2	European	LDL cholesterol
APOB - TDRD15	European	LDL cholesterol
APOC1 - APOC1P1	European	LDL cholesterol
LDLR	European	LDL cholesterol
HMGCR	European	LDL cholesterol
SUGP1	European	LDL cholesterol
BSND - PCSK9	European	LDL cholesterol
HERPUD1 - CETP	European	HDL cholesterol
LPL - LOC105379311	European	HDL cholesterol
LOC101928635	European	HDL cholesterol
LOC105372112	European	HDL cholesterol
ZPR1	European	HDL cholesterol
KCTD10	European	HDL cholesterol
ABCA1	European	HDL cholesterol
GALNT2	European	HDL cholesterol
ZPR1	European	Triglycerides
LPL - LOC105379311	European	Triglycerides
GCKR	European	Triglycerides
TRIB1 - LOC105375746	European	Triglycerides
BAZ1B	European	Triglycerides
LOC101928271 - APOB	European	Triglycerides
CILP2 - PBX4	European	Triglycerides
DOCK7	European	Triglycerides
"DSCAML1, LOC105369515"	Amish	Triglycerides
RAB38	European	Multiple sclerosis (age of onset)
RELN	European	Multiple sclerosis (age of onset)
LOC100129527 - LOC105375897	European	Multiple sclerosis (age of onset)
LINC-ROR - BOD1L2	European	Multiple sclerosis (age of onset)
PCSK5	European	Multiple sclerosis (age of onset)
AXDND1	European	Multiple sclerosis (age of onset)
SGCD	European	Multiple sclerosis (age of onset)
NCKAP5	European	Multiple sclerosis (age of onset)
LEKR1	European	Multiple sclerosis (severity)
GAPDHP56 - LOC105377422	European	Multiple sclerosis (severity)
NLRP11	European	Multiple sclerosis (severity)
C1GALT1	European	Multiple sclerosis (severity)
LOC105377262 - LOC100996585	European	Multiple sclerosis (severity)
LOC105374945 - RPL6P17	European	Multiple sclerosis (severity)
C16orf47	European	Multiple sclerosis (severity)
LOC101929011 - BUD13	European	Multiple sclerosis (severity)
MET	European	Multiple sclerosis (severity)
LOC102725148 - LOC105372189	European	Multiple sclerosis (severity)
ELOF1 - ACP5	European	Multiple sclerosis (severity)
BICD1	European	Normalized brain volume
FOXO3	European	Normalized brain volume
SVIL	European	Normalized brain volume
MXI1	European	Normalized brain volume
KCNIP1	European	Normalized brain volume
UGT1A	European	Brain lesion load
NUBPL - LOC105370439	European	Brain lesion load
IGF2R	European	Brain lesion load
CPAMD8	European	Brain lesion load
"LOC105374116, SRPRB"	European	Iron status biomarkers
LOC100419079 - LOC105370529	European	Iron status biomarkers
LOC105377989	European	Iron status biomarkers
ARHGEF3	European	Mean platelet volume
WDR66	European	Mean platelet volume
RPL35AP35 - RNU4-34P	European	Mean platelet volume
KCNJ11	European	Type 2 diabetes
CDKN2B-AS1 - DMRTA1	European	Type 2 diabetes
CDKAL1	European	Type 2 diabetes
"SLC30A8, LOC105375716"	European	Type 2 diabetes
TMPRSS6	European	Iron status biomarkers
LRRC16A	European	Iron status biomarkers
TF	European	Iron status biomarkers
TCF7L2	European	Type 2 diabetes
TCF7L2	European	Type 2 diabetes
STK39	Amish	Blood pressure
"LOC105370315, GPC5"	European	Multiple sclerosis
HFE	European	Iron status biomarkers
LRRC16A	European	Iron status biomarkers
TF	European	Iron status biomarkers
KLHL13	European	Iron status biomarkers
"TFP1, TF"	European	Iron status biomarkers
HFE	European	Iron status biomarkers
VN1R13P - VN1R11P	European	Iron status biomarkers
"BTN1A1, LOC107986583"	European	Iron status biomarkers
SLC17A1	European	Iron status biomarkers
LRRC16A	European	Iron status biomarkers
LOC105369166	European	Iron status biomarkers
LOC107986581	European	Iron status biomarkers
GHR	European	Iron status biomarkers
LRRC16A - SCGN	European	Iron status biomarkers
SOD2	European	Iron status biomarkers
LOC105375242 - LINC01450	European	Iron status biomarkers
ARSB	European	Iron status biomarkers
LOC105372185 - LOC100421257	European	Iron status biomarkers
LOC101060363 - LOC105376856	European	Bone mineral density (hip)
"LOC107986528, CCDC170"	European	Bone mineral density (hip)
LOC105373519 - LOC728815	European	Bone mineral density (hip)
WHSC1L2P - SOST	European	Bone mineral density (hip)
DACH2 - KLHL4	European	Bone mineral density (hip)
CKAP5	European	Bone mineral density (hip)
LOC105377045 - MRPS31P1	European	Bone mineral density (hip)
LOC105370177	European	Bone mineral density (spine)
SP7	European	Bone mineral density (spine)
PCDH11X	European	Alzheimer's disease
LOC105369304 - SAMSN1	European	Bone mineral density (spine)
LOC101060363 - LOC105376856	European	Bone mineral density (spine)
SPTBN1	European	Bone mineral density (spine)
"CCDC170, LOC107986528"	European	Bone mineral density (spine)
LOC344382	European	Bone mineral density (spine)
C17orf53	European	Bone mineral density (hip)
VTCN1	European	Arthritis (juvenile idiopathic)
HCP5	European	AIDS progression
HFE	European	Iron status biomarkers
TF	European	Iron status biomarkers
LUZP2	European	Iron status biomarkers
TOMM40	European	Alzheimer's disease
RNF186 - LOC105376823	European	Ulcerative colitis
RNF186 - LOC105376823	European	Ulcerative colitis
IL23R	European	Ulcerative colitis
IL23R	European	Ulcerative colitis
HLA-DRB9 - HLA-DRB5	European	Ulcerative colitis
LOC107984526	European	Ulcerative colitis
"LOC105369818, IL26"	European	Ulcerative colitis
LOC107987087	European	Ulcerative colitis
LOC105375015	European	AIDS progression
ZNRD1	European	AIDS progression
NAALADL2	European	Kawasaki disease
ZFHX3	European	Kawasaki disease
LOC105369746	European	Alzheimer's disease
"DISC1, TSNAX-DISC1"	European	Alzheimer's disease
LOC100379224	European	Alzheimer's disease
LPA	Hutterite	Lp (a) levels
LCE3E - LCE3D	Han Chinese	Psoriasis
"LOC107986469, IL12B"	Han Chinese	Psoriasis
LOC105369608 - LOC105369611	European	Major depressive disorder
PRNP	European	Creutzfeldt-Jakob disease
LOC105375915 - RPL3P9	European	Creutzfeldt-Jakob disease
"ADIPOQ-AS1, ADIPOQ"	European	Adiponectin levels
LOC105377732	European	Adiponectin levels
PSORS1C3 - HCG27	Han Chinese	Psoriasis
RPL3P2 - WASF5P	European	Psoriasis
UBLCP1 - LOC105377683	European	Psoriasis
TNIP1 - ANXA6	European	Psoriasis
IL13	European	Psoriasis
TNFAIP3	European	Psoriasis
STAT2	European	Psoriasis
IL23R	European	Psoriasis
TSC1	European	Psoriasis
MTNR1B	European	Fasting plasma glucose
G6PC2	European	Fasting plasma glucose
GCK - YKT6	European	Fasting plasma glucose
LOC105375444	European	Ulcerative colitis
PIGCP2 - LOC105375444	European	Ulcerative colitis
PIGCP2 - LOC105375444	European	Ulcerative colitis
LAMB1	European	Ulcerative colitis
ST8SIA6	European	Response to treatment for acute lymphoblastic leukemia
IL15 - INPP4B	European	Response to treatment for acute lymphoblastic leukemia
LOC105373833 - SPATS2L	European	Response to treatment for acute lymphoblastic leukemia
NCOA3	European	Response to treatment for acute lymphoblastic leukemia
ELMO1	European	Response to treatment for acute lymphoblastic leukemia
DGKB	European	Response to treatment for acute lymphoblastic leukemia
LOC105378522	European	Response to treatment for acute lymphoblastic leukemia
PRMT3 - LOC105376584	European	Response to treatment for acute lymphoblastic leukemia
LOC105378068 - RNU7-152P	European	Response to treatment for acute lymphoblastic leukemia
