MYRF,Han Chinese,Gondoic acid (20:1n-9) levels
ASB18 - IQCA1,European,Fear of minor pain
COMMD10,African American,Metabolite levels  (X-11787)
BPI,European,Bipolar disorder and schizophrenia
NDUFAF6,European,Type 2 diabetes
RUVBL1,European,Post bronchodilator FEV1
DST,Ashkenazi Jewish,Schizophrenia
PTPRJ - OR4B1,European,D-dimer levels
LRP1B - LOC105373651,European,Body mass index
LOC399900 - RPS2P37,European,Plasma omega-3 polyunsaturated fatty acid levels (docosapentaenoic acid)
LOC105371069,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
ATP5B,European,High light scatter reticulocyte count
DAB2,Han Chinese,Pancreatic cancer
LOC646588 - LOC100506236,European,Waist-to-hip ratio adjusted for body mass index
SLC9A4 - SLC9A2,European,Blood protein levels
GAK,European,Parkinson's disease
ITGA8,European,Parkinson's disease
LOC100379224,European,Alzheimer's disease
OR5A1 - OR4D6,European,Odorant perception (&beta;-ionone)
LOC107984408 - LOC105369566,European,Psoriasis
FOXK2,European,Reticulocyte fraction of red cells
HYKK,European,Post bronchodilator FEV1/FVC ratio
EEFSEC,European,Post bronchodilator FEV1/FVC ratio
LOC102723649 - LOC442263,European,Rheumatoid arthritis
CNTN4,European,Daytime sleep phenotypes
LOC105375974,American Indian,Response to amphetamines
LINC01492,European,Psychosis in Alzheimer's disease
SGCZ - TUSC3,European,Corneal astigmatism
LOC105376949,"Singaporean, Chinese",Delta-6 desaturase activity
B4GALNT1 - RPL13AP23,European,Celiac disease or Rheumatoid arthritis
RN7SKP114 - DCAF12,European,Venlafaxine response in generalised anxiety disorder (HAMA-A score reduction after 24 weeks)
MIR4303 - LOC105369932,Japanese,Bipolar disorder
RNU6ATAC21P - LOC105374920,Asian,Orofacial clefts
TMEM178A,Hispanic,Obesity-related traits
FAM35A,Japanese,Gout
SNRPEP6 - RPSAP40,European,Migraine
CCHCR1,Thai,Nevirapine-induced rash
ITLN1,European,Crohn's disease
MUC4,European,Lung disease severity in cystic fibrosis
LOC100505501 - RNA5SP267,European,Refractive error
SLC45A4 - LINC01300,European,Sum neutrophil eosinophil counts
SNAP91,European,Electrodermal activity
SLC45A2,European,Basal cell carcinoma
MTCH2,"African American, European",Body mass index (joint analysis main effects and physical activity interaction)
LOC105370643 - TCL6,European,Diisocyanate-induced asthma
MIR4634 - LOC105377742,European,Night sleep phenotypes
TOMM40,European,"Cholesterol, total"
MUC22 - HCG22,"Singaporean, Chinese",Plasma omega-3 polyunsaturated fatty acid level (eicosapentaenoic acid)
PPARG,European,Waist-to-hip ratio adjusted for body mass index
LOC105376242 - LOC101928797,"African American, European",Body mass index
"ITGA1, PELO",European,High light scatter reticulocyte percentage of red cells
OR5AZ1P - OR5BD1P,European,Parkinson's disease
HERPUD1 - CETP,European,HDL cholesterol
LOC107985345 - CCNE1,European,Bladder cancer
FNIP1,Finnish,Interleukin-10 levels
MECOM,Korean,Osteoporosis
MIR4435-1HG,European,High light scatter reticulocyte percentage of red cells
"LOC105375494, LOC101928423",Japanese,Type 2 diabetes
MFAP2 - ATP13A2,European,Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction)
EEFSEC,European,Post bronchodilator FEV1/FVC ratio
"HPR, TXNL4B",European,Blood protein levels
HTR4 - ADRB2,European,Sum eosinophil basophil counts
APOE - APOC1,European,LDL cholesterol
CDKAL1,European,Type 2 diabetes
LOC105378797,European,Body mass index
TOP2A,European,Hip circumference adjusted for BMI
SYCP2L,European,Menarche and menopause (age at onset)
LOC105375342 - LOC105375343,Finnish,Macrophage colony stimulating factor levels
LOC105377462,European,Post bronchodilator FEV1
"KIRREL3, ST3GAL4",European,Hair color
RAD51B,European,Systemic lupus erythematosus
PKLR - FDPS,European,High light scatter reticulocyte count
OAF,European,Blood protein levels
GHR,East Asian,Height
LOC283278,Latin American,Systolic blood pressure change trajectories
HCN1 - EMB,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
MGAM,European,Blood metabolite levels
STAT2,European,Inflammatory skin disease
LRRC74A,European,Venlafaxine response in generalised anxiety disorder (remitters vs non-remitters after 12 weeks)
LOC100129130 - RHBDD2,European,Sum eosinophil basophil counts
NAALADL2 - ACTG1P23,Han Chinese,Esophageal cancer
CDKAL1,European,Type 2 diabetes
HERPUD1 - CETP,European,Lipid traits
LOC105378744 - PPAP2B,European,Granulocyte count
FAM129A,European,Cough in response to angiotensin-converting enzyme inhibitor drugs
TRMT61A - RNU7-160P,European,Mean corpuscular volume
EPB41L4A,European,vWF and FVIII levels
BAZ1B,European,"Age-related diseases, mortality and associated endophenotypes"
ZNF678,European,Height
LOC101928635,European,HDL cholesterol
RUVBL1,European,Post bronchodilator FEV1/FVC ratio
SYPL2,European,Glomerular filtration rate (creatinine)
ADH1C - LOC102723576,"African American, European",Alcohol dependence
ASIC2,"European, American",Severe gingival inflammation
PTPRD,European,Post bronchodilator FEV1/FVC ratio
LOC101928219,European,Verbal declarative memory
CREM,European,Inflammatory bowel disease
CD6,European,Crohn's disease
"NFATC1, LOC101927897",European,Crohn's disease
SLC22A5,European,IgG glycosylation
MVK - RN7SKP250,European,Post bronchodilator FEV1
LOC105373384 - DUSP9,European,Type 2 diabetes
RPL19P11 - CDH6,European,Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder
LOC105374761 - LOC105374764,European,Red blood cell count
CPS1,European,Eosinophil percentage of granulocytes
SPAG16,European,Post bronchodilator FEV1/FVC ratio in COPD
GPR61,European,Childhood body mass index
CFI,European,Post bronchodilator FEV1/FVC ratio in COPD
SEMA5B,European,Age-related diseases and mortality
LINC01483,Finnish,Interferon gamma levels
LOC105374971,European,Myeloid white cell count
LOC105376872,European,Response to antipsychotic treatment
ELMOD1,European,Common traits (Other)
"LOC107986589, HLA-DQA1",European,Lung cancer
TRIM44,European,Photic sneeze reflex
LOC105370913,European,Post bronchodilator FEV1/FVC ratio
WRN - LOC105379358,European,IgG glycosylation
CEP128,European,Palmitoleic acid (16:1n-7) levels
LOC105369980 - LOC105369981,Korean,Glycemic traits
LOC105371393,European,"Facial morphology (factor 17, height of vermillion upper lip)"
PBRM1,"African American, Filipino",Waist circumference adjusted for BMI in active individuals
BMP2,Hispanic,Obesity-related traits
KRT8P16 - LOC105376398,European,Eosinophil percentage of granulocytes
"ADH4, LOC100507053","African American, European",Alcohol dependence
KANK2,Latin American,"Cholesterol, total"
ABCA1,East Asian,Total cholesterol levels
ATG7,European,Positive affect
PIRC76 - LOC105370978,European,Subcutaneous adipose tissue
KCNK5,European,Migraine
LOC107986048 - LOC107986049,Ashkenazi Jewish,Schizophrenia
CCDC134,Finnish,Tumor necrosis factor beta levels
TF,European,Alcohol consumption (transferrin glycosylation)
PLCE1,Han Chinese,Esophageal cancer
LOC100130256 - LOC101926913,Latin American,Lobe size
PLEC,European,"Cholesterol, total"
CCDC57 - SLC16A3,European,Peripheral arterial disease (traffic-related air pollution interaction)
CCNYL2,Latin American,Helix rolling
RNU6-163P - LINC00704,European,Body mass index
DCLK2,European,Social autistic-like traits
GTF3AP1 - IL33,European,Allergy
NT5C2,European,Body mass index
SLC2A2,European,Liver enzyme levels (gamma-glutamyl transferase)
"SLC46A1, SARM1",European,Blood protein levels
ACAN,European,Height
KANK4,Finnish,Interleukin-13 levels
LOC105370775 - C15orf53,European,Bipolar disorder
LOXL1,European,Joint mobility (Beighton score)
RNU6-1 - LOC100286942,European,Cognitive performance
CDK5R2 - LINC00608,Hispanic,Obesity-related traits
SEPT4-AS1,European,Testicular germ cell tumor
SOWAHA - SHROOM1,European,Apolipoprotein A-IV levels
"RANBP2, EDAR",Latin American,Eyebrow thickness
LOC105375732 - MRPS36P3,European,Periodontal disease-related phenotypes
TERT,European,Thyroid cancer
LOC646241,European,Cannabis use (age at onset)
CRY2,European,Fasting glucose-related traits (BMI interaction)
MSH4,European,Attention function in attention deficit hyperactive disorder
LOC105377462,European,Post bronchodilator FEV1
C11orf30 - LOC101928813,European,Gut microbiota (functional units)
GAREM,European,Resting heart rate
VEGFA - LOC105375070,"African American, European",Waist circumference adjusted for body mass index
FLJ20021 - LOC105377346,Han Chinese,Blood pressure
MYO1D,European,Refractive error
SARM1,European,Amyotrophic lateral sclerosis
PKP2,"European, American",Periodontal disease-related phenotypes
LOC107984408 - LOC105369566,European,Hippocampal atrophy
LOC102724801,European,Facial morphology (factor 18)
BMP4,European,Colorectal cancer
"SYNJ2BP, SYNJ2BP-COX16",European,Blood pressure
LOC107986476 - FBXW11,European,Waist circumference adjusted for BMI (adjusted for smoking behaviour)
POC1A,Finnish,Macrophage inflammatory protein 1b levels
LOC107986750 - DPP6,European,Digestive system disease (Barrett's esophagus and esophageal adenocarcinoma combined)
HDAC9 - LOC105375174,European,Ischemic stroke
GCKR,European,Metabolic syndrome
HIPK2,European,Neuroticism
BAZ1A,European,Mean corpuscular volume
GPC6,Hispanic,Obesity-related traits
SSR3 - TIPARP-AS1,European,Testicular germ cell tumor
SUMO2P1 - MOG,European,Blood protein levels
BSND - PCSK9,European,LDL cholesterol
RARB,European,Chronic obstructive pulmonary disease
PRKCQ,European,Body mass index in asthmatics
HHIP,"African American, European",Waist circumference adjusted for body mass index
FHIT,European,Cognitive function
TLN2,European,Sleep depth
TRPM3,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
RNU6-283P - FGFR3P1,European,Neutrophil percentage of white cells
LOC102724880 - LOC101929128,European,Bone ultrasound measurement (broadband ultrasound attenuation)
LOC100132056 - LOC442225,Hispanic,Obesity-related traits
TGS1 - LYN,European,Mean platelet volume
LOC100287944,European,Parkinson's disease
S1PR4,European,Eosinophil percentage of granulocytes
CPEB2-AS1,European,Urate levels in overweight individuals
CD2AP,European,Reticulocyte fraction of red cells
TRIB1 - LOC105375746,European,Myocardial infarction
ASIC2,Amish,Clopidogrel active metabolite levels
LOC101929926 - RNU7-182P,European,Systemic lupus erythematosus
LOC105374414 - LBH,European,Primary biliary cholangitis
RNU6-253P - DCBLD1,European,Lung adenocarcinoma
"LOC553103, SLC22A4",European,Sum basophil neutrophil counts
LOC107985080 - LOC107984996,Sub-Saharan African,Response to platinum-based chemotherapy (cisplatin)
PRKCB,European,Post bronchodilator FEV1/FVC ratio in COPD
CTTNBP2,European,Response to methotrexate in juvenile idiopathic arthritis
LOC105374761 - LOC105374764,European,Crohn's disease
LOC105370913,European,Post bronchodilator FEV1/FVC ratio
KCNQ1,European,Glomerular filtration rate (creatinine)
LOC105373592 - LOC105373593,Ashkenazi Jewish,Schizophrenia
"PRKRA, LOC101927027",European,Multiple sclerosis (OCB status)
LOC646736 - LOC105373915,European,Triglycerides
IQGAP2,Finnish,Hearing impairment
"LOC102724508, ITGB3",Indian,Glaucoma (primary open-angle)
LOC105374510 - LOC107986263,Japanese,Adverse response to chemotherapy in breast cancer (alopecia) (cyclophosphamide+doxorubicin+/-5FU)
ZMIZ1,European,Inflammatory bowel disease
LOC105378396 - LOC105378397,European,Eosinophilic esophagitis (pediatric)
PPARA,European,LDL cholesterol
ULK4,European,Multiple myeloma and monoclonal gammopathy
PLXNA4,European,Age-related hearing impairment
LINC00461,European,Educational attainment (college completion)
CCDC26,European,Lymphocyte percentage of white cells
SLC7A10 - CEBPA,European,Crohn's disease
GMPR,European,Major depressive disorder
IL1RL1,European,Asthma
RERE,"European, Asian",Bone mineral density
RNU6-70P - LOC105370126,European,Alcoholism (heaviness of drinking)
CASC16,Japanese,Breast cancer
ADH1C - LOC102723576,Brazilian,Parasitemia in Tripanosoma cruzi seropositivity
RPL21P2 - SMOX,European,Height
NTM,European,Sunburns
RGS9BP - NUDT19,European,Red blood cell traits
SLC45A3,European,Prostate-specific antigen levels
CDH4,European,Night sleep phenotypes
LOC105376020 - AQP3,European,Lung adenocarcinoma
DCHS2,Korean,Bilirubin levels
SRIP1 - LOC105377671,European,Corneal curvature
ANO2,Japanese,Panic disorder
LOC101928441 - SOX5,Ashkenazi Jewish,Schizophrenia
IL2RA,European,Diisocyanate-induced asthma
ZNF804B,Japanese,Cervical cancer
LOC105371809,European,Body mass index in non-asthmatics
LOC100533736 - PRKRIRP9,"African American, Filipino",Body mass index in physically inactive individuals
UBE2R2,European,Body mass index
LOC105374786 - LOC101927701,European,Lung adenocarcinoma
CCDC91,European,Hip circumference adjusted for BMI
LACC1 - LOC107984576,Han Chinese,Leprosy
TMEM82 - FBLIM1,European,Cardiac Troponin-T levels
ABCF2,European,IgG glycosylation
LOC646736 - LOC105373915,European,Type 2 diabetes
LINC01412,European,White blood cell count (basophil)
LOC105374031,European,Body mass index
IRF4 - LOC105374875,European,Chronic lymphocytic leukemia
LINC00673,European,Relative hand skill in reading disability
FTO,Korean,Biomedical quantitative traits
TMEFF2,African American,Hemoglobin A2 levels in sickle cell anemia
RCN1P1 - ZNF292,European,Granulocyte count
LINC00424 - LOC105370108,European,Protein quantitative trait loci
LOC101927525,European,Post bronchodilator FEV1
CXCR4 - HNRNPKP2,European,Arthritis (juvenile idiopathic)
SHOX2,European,Lung cancer in never smokers
FOSL2,European,Inflammatory bowel disease
TMPRSS6,European,Red blood cell traits
PRMT3,"African American, Hawaiian",3-hydroxy-1-methylpropylmercapturic acid levels in smokers
LOC105370655,European,Pulse pressure
LOC105372893 - LOC107985255,European,Classic bladder exstrophy
BCDIN3D - RPL35AP28,European,Body mass index
LOC107984705,European,Blood protein levels
PMFBP1 - LOC105371341,Japanese,Cerebrospinal fluid biomarker levels
CCL2 - CCL7,European,Crohn's disease
PDE4D,European,Neuroticism
SMIM19 - LOC105379396,European,Mean corpuscular hemoglobin concentration
LOC105377462,European,Post bronchodilator FEV1/FVC ratio
PTK2B,European,Crohn's disease
OTOL1 - LOC107986048,Ashkenazi Jewish,Schizophrenia
AP1M1 - KLF2,European,Eosinophil counts
NRG1,European,Thyroid cancer
SMPD3,European,Blood protein levels
GCKR,European,Blood metabolite levels
LOC107985037,European,Body mass index
IRF1 - IL5,European,Eosinophil counts
LOC101927235 - LOC105374697,British,Sleep duration
"DTNB, LOC101929272",European,Multiple myeloma
PRDM8 - FGF5,East Asian,Diastolic blood pressure
HLA-DQB1 - MTCO3P1,Korean,Chronic hepatitis B infection
"GPR183, UBAC2",European,Inflammatory bowel disease
CLPTM1L,European,Melanoma
C10orf90,European,Metabolite levels (MHPG)
NPTX1 - RPL32P31,Ashkenazi Jewish,Schizophrenia
MRPS24P1 - IFITM2,European,Granulocyte percentage of myeloid white cells
RASA2,European,Myeloid white cell count
LOC107985391 - LOC105378802,European,Cardiac Troponin-T levels
ZCCHC24,European,Frontotemporal dementia
PLIN4,European,Red blood cell count
ZBTB7C,Han Chinese,Height
ADAM29,European,Breast cancer
LOC101927078,European,Educational attainment (years of education)
LOC105371742,European,Night sleep phenotypes
TMEM72-AS1,European,Selective IgA deficiency
PIGV,European,Neutrophil count
ANK1,European,Mean corpuscular hemoglobin concentration
GAL3ST2,European,Crohn's disease
DCHS2,European,Immune reponse to smallpox (secreted IL-1beta)
ADH1B,European,Oral cavity and pharyngeal cancer
ZMIZ1,"African American, European",Sitting height ratio
MUC5AC - MUC5B,European,Idiopathic pulmonary fibrosis
DOCK7,East Asian,Triglyceride levels
LOC100996696 - LOC107984481,Hispanic,Obesity-related traits
CHRNA3,European,Post bronchodilator FEV1/FVC ratio
SMOX,European,Reticulocyte count
FERMT1,European,Crohn's disease
"C10orf32, C10orf32-ASMT",East Asian,Mean arterial pressure (long-term average)
WTAPP1,European,Post bronchodilator FEV1/FVC ratio
CCDC182 - LOC105371839,Han Chinese,Schizophrenia
TFEB,African American,Late-onset Alzheimer's disease
RPS25P10 - BIK,European,Platelet distribution width
